GeneID,Gene_symbol
Mycth_2306719,
Mycth_2306722,GCN20
Mycth_2306723,TUB2
Mycth_2306730,
Mycth_2306732,
Mycth_2306733,MLP1
Mycth_2306743,
Mycth_2306744,SEC13
Mycth_2306748,
Mycth_2306750,WHI2
Mycth_2306759,KIN1
Mycth_2306762,
Mycth_2306764,
Mycth_2306767,
Mycth_2306768,HMS1
Mycth_2306772,
Mycth_2306775,
Mycth_2306777,HXK2
Mycth_2306784,
Mycth_2306786,
Mycth_2306791,CAF40
Mycth_2306795,KHA1
Mycth_2306799,
Mycth_2306800,
Mycth_2306802,
Mycth_2306804,
Mycth_2306810,
Mycth_2306813,BAT1
Mycth_2306817,PMC1
Mycth_2306820,PBY1
Mycth_2306824,
Mycth_2306825,
Mycth_2306826,MCM10
Mycth_2306830,
Mycth_2306835,TVP18
Mycth_2306837,MCH2
Mycth_2306840,NTF2
Mycth_2306843,
Mycth_2306847,
Mycth_2306850,HOF1
Mycth_2306852,OMS1
Mycth_2306853,
Mycth_2306855,CDC39
Mycth_2306857,
Mycth_2306862,CIR2
Mycth_2306863,
Mycth_2306864,SPT15
Mycth_2306866,
Mycth_2306868,
Mycth_2306870,HAA1
Mycth_2306872,
Mycth_2306876,
Mycth_2306885,ULS1
Mycth_2306886,THI73
Mycth_2306895,SUP35
Mycth_2306898,IRC24
Mycth_2306903,DIC1
Mycth_2306912,
Mycth_2306913,NUP116
Mycth_2306915,ENT1
Mycth_2306919,NCS6
Mycth_2306928,YGL159W
Mycth_2306930,
Mycth_2306931,BFR2
Mycth_2306932,CFD1
Mycth_2306934,
Mycth_2306935,
Mycth_2306943,FBP1
Mycth_2306945,DIT2
Mycth_2306947,
Mycth_2306949,PEX11
Mycth_2306954,
Mycth_2306955,
Mycth_2306956,
Mycth_2306960,RSM7
Mycth_2306961,
Mycth_2306964,
Mycth_2306966,PAB1
Mycth_2306968,HUL5
Mycth_2306973,
Mycth_2306976,
Mycth_2306977,RTA1
Mycth_2306978,RRD1
Mycth_2306980,RAD4
Mycth_2306982,
Mycth_2306984,COX15
Mycth_2306985,ZRT2
Mycth_2306989,
Mycth_2306990,
Mycth_2306991,
Mycth_2306993,SER3
Mycth_2306994,GLO1
Mycth_2306997,MAM3
Mycth_2307003,
Mycth_2307005,RGT1
Mycth_2307010,CUP2
Mycth_2307015,YDL144C
Mycth_2307016,
Mycth_2307018,
Mycth_2307026,
Mycth_2307033,TDA9
Mycth_2307037,HSE1
Mycth_2307043,
Mycth_2307045,
Mycth_2307046,
Mycth_2307047,
Mycth_2307048,BUD22
Mycth_2307049,CDC31
Mycth_2307051,
Mycth_2307054,
Mycth_2307057,
Mycth_2307068,CKB1
Mycth_2307069,SNQ2
Mycth_2307074,
Mycth_2307076,
Mycth_2307080,
Mycth_2307086,
Mycth_2307097,
Mycth_2307099,
Mycth_2307101,
Mycth_2307102,
Mycth_2307107,SRM1
Mycth_2307110,PAM16
Mycth_2307114,MGM101
Mycth_2307115,YOP1
Mycth_2307125,
Mycth_2307126,TFB2
Mycth_2307127,YGR127W
Mycth_2307128,
Mycth_2307131,LYS21
Mycth_2307144,SIT1
Mycth_2307145,
Mycth_2307146,
Mycth_2307148,
Mycth_2307154,
Mycth_2307157,
Mycth_2307162,YPL107W
Mycth_2307164,
Mycth_2307165,
Mycth_2307166,CYR1
Mycth_2307170,
Mycth_2307175,ARO4
Mycth_2307177,
Mycth_2307178,
Mycth_2307186,
Mycth_2307188,POT1
Mycth_2307189,
Mycth_2307191,
Mycth_2307194,
Mycth_2307197,
Mycth_2307199,PEX30
Mycth_2307205,
Mycth_2307208,
Mycth_2307212,
Mycth_2307213,
Mycth_2307222,
Mycth_2307230,
Mycth_2307231,
Mycth_2307233,HXT15
Mycth_2307236,
Mycth_2307238,ARP6
Mycth_2307240,PAP2
Mycth_2307246,
Mycth_2307257,PDR5
Mycth_2307261,SIP5
Mycth_2307265,ARA2
Mycth_2307267,
Mycth_2307269,YDR415C
Mycth_2307275,
Mycth_2307276,YPL109C
Mycth_2307282,
Mycth_2307284,
Mycth_2307285,
Mycth_2307286,
Mycth_2307287,
Mycth_2307289,GTB1
Mycth_2307294,TOR2
Mycth_2307299,
Mycth_2307300,
Mycth_2307303,PUS9
Mycth_2307306,
Mycth_2307310,YCR023C
Mycth_2307312,DAL3
Mycth_2307313,
Mycth_2307314,
Mycth_2307317,BUD2
Mycth_2307319,CPR6
Mycth_2307321,DTD1
Mycth_2307323,NOT3
Mycth_2307326,
Mycth_2307328,IDP1
Mycth_2307332,
Mycth_2307334,YER156C
Mycth_2307336,IGO2
Mycth_2307339,
Mycth_2307345,TGL2
Mycth_2307348,RSB1
Mycth_2307352,FRE2
Mycth_2307354,CRP1
Mycth_2307356,MAG2
Mycth_2307363,
Mycth_2307364,ISW2
Mycth_2307366,TIF34
Mycth_2307368,MIS1
Mycth_2307371,
Mycth_2307379,
Mycth_2307383,VTC1
Mycth_2307385,
Mycth_2307387,
Mycth_2307394,CAT5
Mycth_2307396,SPO14
Mycth_2307398,TUB4
Mycth_2307400,
Mycth_2307401,MPP10
Mycth_2307402,
Mycth_2307403,
Mycth_2307404,
Mycth_2307409,RSP5
Mycth_2307416,SGN1
Mycth_2307420,AIP1
Mycth_2307423,ALG13
Mycth_2307426,RSM24
Mycth_2307429,HFD1
Mycth_2307431,RRP4
Mycth_2307432,
Mycth_2307437,
Mycth_2307440,AFG1
Mycth_2307442,NUP133
Mycth_2307444,YCK1
Mycth_2307448,
Mycth_2307450,YJL218W
Mycth_2307451,APM1
Mycth_2307459,MRM2
Mycth_2307462,
Mycth_2307463,OST3
Mycth_2307471,ARE2
Mycth_2307473,TYS1
Mycth_2307475,SAC6
Mycth_2307479,
Mycth_2307480,YOR022C
Mycth_2307483,RPO31
Mycth_2307484,YMR114C
Mycth_2307497,
Mycth_2307498,UGA4
Mycth_2307506,
Mycth_2307508,
Mycth_2307512,
Mycth_2307514,
Mycth_2307515,
Mycth_2307517,
Mycth_2307519,
Mycth_2307521,
Mycth_2307522,
Mycth_2307527,
Mycth_2307536,LYS2
Mycth_2307543,
Mycth_2307545,
Mycth_2307549,TRP2
Mycth_2307560,
Mycth_2307564,
Mycth_2307566,
Mycth_2307568,
Mycth_2307570,RPB2
Mycth_2307571,PET117
Mycth_2307575,
Mycth_2307578,
Mycth_2307580,
Mycth_2307590,VBA2
Mycth_2307597,
Mycth_2307599,
Mycth_2307600,BNA2
Mycth_2307601,STP22
Mycth_2307606,
Mycth_2307608,GNT1
Mycth_2307610,
Mycth_2307619,
Mycth_2307620,
Mycth_2307621,
Mycth_2307622,
Mycth_2307624,
Mycth_2307626,
Mycth_2307628,
Mycth_2307629,PRP24
Mycth_2307630,
Mycth_2307632,
Mycth_2307634,YLR419W
Mycth_2307636,GCN1
Mycth_2307642,SHM2
Mycth_2307647,CYR1
Mycth_2307651,ASC1
Mycth_2307655,
Mycth_2307656,
Mycth_2307657,
Mycth_2307660,
Mycth_2307662,
Mycth_2307663,YKR070W
Mycth_2307666,
Mycth_2307672,
Mycth_2307676,ASC1
Mycth_2307677,BET3
Mycth_2307682,
Mycth_2307685,
Mycth_2307692,
Mycth_2307698,
Mycth_2307703,
Mycth_2307708,
Mycth_2307709,
Mycth_2307713,
Mycth_2307714,
Mycth_2307766,
Mycth_2307767,
Mycth_2307768,
Mycth_2307769,AVT3
Mycth_2307770,ARG4
Mycth_2307772,
Mycth_2307775,ISU1
Mycth_2307780,UBP14
Mycth_2307782,MAD2
Mycth_2307785,
Mycth_2307787,
Mycth_2307790,FLC3
Mycth_2307792,RNH1
Mycth_2307795,DBP3
Mycth_2307798,
Mycth_2307799,RFT1
Mycth_2307800,
Mycth_2307803,SFA1
Mycth_2307804,
Mycth_2307806,
Mycth_2307810,
Mycth_2307822,
Mycth_2307824,
Mycth_2307825,
Mycth_2307827,
Mycth_2307834,
Mycth_2307835,TPT1
Mycth_2307838,
Mycth_2307840,BAG7
Mycth_2307841,
Mycth_2307842,
Mycth_2307844,
Mycth_2307846,TIM50
Mycth_2307847,TED1
Mycth_2307849,ASG1
Mycth_2307850,CGI121
Mycth_2307854,
Mycth_2307857,YGL114W
Mycth_2307864,
Mycth_2307871,
Mycth_2307872,
Mycth_2307873,
Mycth_2307876,
Mycth_2307878,
Mycth_2307880,
Mycth_2307881,ARR2
Mycth_2307892,
Mycth_2307894,
Mycth_2307897,HSL1
Mycth_2307898,TPK2
Mycth_2307901,
Mycth_2307902,
Mycth_2307908,MAE1
Mycth_2307916,
Mycth_2307917,
Mycth_2307921,
Mycth_2307922,
Mycth_2307924,
Mycth_2307925,
Mycth_2307926,
Mycth_2307928,
Mycth_2307929,
Mycth_2307931,FKH2
Mycth_2307932,
Mycth_2307934,
Mycth_2307935,RTC1
Mycth_2307937,
Mycth_2307942,
Mycth_2307943,
Mycth_2307949,YIR035C
Mycth_2307954,
Mycth_2307957,ASG1
Mycth_2307966,ZRT1
Mycth_2307967,
Mycth_2307970,
Mycth_2307978,
Mycth_2307981,
Mycth_2307982,YPL088W
Mycth_2307984,
Mycth_2307985,
Mycth_2307987,MKK2
Mycth_2307988,
Mycth_2307990,
Mycth_2307998,
Mycth_2308000,
Mycth_2308003,
Mycth_2308004,VPS60
Mycth_2308005,MET30
Mycth_2308011,
Mycth_2308014,
Mycth_2308015,
Mycth_2308016,
Mycth_2308030,
Mycth_2308031,
Mycth_2308034,
Mycth_2308036,
Mycth_2308049,
Mycth_2308054,PSF3
Mycth_2308056,SOD2
Mycth_2308065,
Mycth_2308073,CDC21
Mycth_2308076,
Mycth_2308077,
Mycth_2308079,PRB1
Mycth_2308084,
Mycth_2308086,
Mycth_2308094,
Mycth_2308099,YOR246C
Mycth_2308101,
Mycth_2308103,VBA5
Mycth_2308106,
Mycth_2308108,
Mycth_2308111,LAG1
Mycth_2308115,
Mycth_2308116,
Mycth_2308117,
Mycth_2308118,
Mycth_2308119,
Mycth_2308120,PMI40
Mycth_2308122,
Mycth_2308126,
Mycth_2308128,
Mycth_2308129,MET22
Mycth_2308133,
Mycth_2308135,
Mycth_2308138,
Mycth_2308139,
Mycth_2308140,KIP3
Mycth_2308143,
Mycth_2308145,GAP1
Mycth_2308147,
Mycth_2308148,
Mycth_2308149,YRO2
Mycth_2308157,RGT2
Mycth_2308162,
Mycth_2308163,
Mycth_2308164,
Mycth_2308165,APL2
Mycth_2308166,
Mycth_2308168,
Mycth_2308172,TPK1
Mycth_2308179,VBA5
Mycth_2308183,
Mycth_2308185,
Mycth_2308188,VID27
Mycth_2308190,
Mycth_2308195,CCT6
Mycth_2308197,TSR4
Mycth_2308199,
Mycth_2308202,CDC9
Mycth_2308205,
Mycth_2308206,
Mycth_2308208,
Mycth_2308209,COX20
Mycth_2308212,
Mycth_2308215,
Mycth_2308224,SPT10
Mycth_2308229,
Mycth_2308231,
Mycth_2308236,RPS31
Mycth_2308241,CTS2
Mycth_2308245,
Mycth_2308246,
Mycth_2308247,
Mycth_2308258,
Mycth_2308260,SWI5
Mycth_2308261,FOX2
Mycth_2308263,
Mycth_2308266,
Mycth_2308269,
Mycth_2308271,
Mycth_2308272,
Mycth_2308276,
Mycth_2308278,
Mycth_2308280,ENB1
Mycth_2308281,
Mycth_2308282,
Mycth_2308283,
Mycth_2308284,
Mycth_2308285,
Mycth_2308286,
Mycth_2308287,
Mycth_2308288,AVO2
Mycth_2308290,ASG1
Mycth_2308295,
Mycth_2308296,
Mycth_2308301,YKE2
Mycth_2308304,VPS4
Mycth_2308306,NOP56
Mycth_2308309,
Mycth_2308311,
Mycth_2308313,
Mycth_2308314,
Mycth_2308322,
Mycth_2308330,
Mycth_2308333,
Mycth_2308335,DHH1
Mycth_2308336,JID1
Mycth_2308340,
Mycth_2308344,
Mycth_2308345,
Mycth_2308347,
Mycth_2308351,TAL1
Mycth_2308352,COX10
Mycth_2308354,
Mycth_2308360,KIP3
Mycth_2308362,
Mycth_2308372,
Mycth_2308377,RPN2
Mycth_2308378,
Mycth_2308380,YHK8
Mycth_2308381,
Mycth_2308390,
Mycth_2308392,
Mycth_2308393,
Mycth_2308395,NMT1
Mycth_2308397,
Mycth_2308400,
Mycth_2308402,
Mycth_2308407,SPT5
Mycth_2308413,
Mycth_2308415,
Mycth_2308418,IKS1
Mycth_2308419,
Mycth_2308420,
Mycth_2308423,TEA1
Mycth_2308426,YMR090W
Mycth_2308437,
Mycth_2308439,CDC40
Mycth_2308446,MAP1
Mycth_2308449,BNA4
Mycth_2308450,
Mycth_2308456,THI13
Mycth_2308457,NCE103
Mycth_2308459,
Mycth_2308461,
Mycth_2308466,VMR1
Mycth_2308471,
Mycth_2308475,DPH2
Mycth_2308476,MCH4
Mycth_2308477,
Mycth_2308482,MSH6
Mycth_2308484,
Mycth_2308489,
Mycth_2308492,
Mycth_2308494,DIP5
Mycth_2308497,
Mycth_2308500,
Mycth_2308501,
Mycth_2308502,
Mycth_2308506,
Mycth_2308510,
Mycth_2308513,DAM1
Mycth_2308517,CSR1
Mycth_2308522,
Mycth_2308533,
Mycth_2308537,YKR017C
Mycth_2308539,PML1
Mycth_2308541,
Mycth_2308546,GGA2
Mycth_2308548,TSR3
Mycth_2308549,IFM1
Mycth_2308551,
Mycth_2308554,
Mycth_2308558,YGR054W
Mycth_2308559,
Mycth_2308567,KES1
Mycth_2308569,VPS74
Mycth_2308577,EXO1
Mycth_2308580,
Mycth_2308582,MAM33
Mycth_2308594,
Mycth_2308595,RAS2
Mycth_2308596,YOR289W
Mycth_2308601,
Mycth_2308603,NOP9
Mycth_2308614,IRA2
Mycth_2308617,TPO3
Mycth_2308621,YHK8
Mycth_2308622,HPC2
Mycth_2308623,RBA50
Mycth_2308628,
Mycth_2308630,
Mycth_2308643,YHR177W
Mycth_2308647,SLM5
Mycth_2308648,
Mycth_2308649,SFB3
Mycth_2308652,CFT2
Mycth_2308654,FRA2
Mycth_2308655,NIF3
Mycth_2308658,SKI3
Mycth_2308660,UTP22
Mycth_2308663,RNA14
Mycth_2308664,
Mycth_2308665,
Mycth_2308666,SRO77
Mycth_2308667,
Mycth_2308677,
Mycth_2308679,AUR1
Mycth_2308681,CMK2
Mycth_2308682,KRE33
Mycth_2308686,
Mycth_2308690,YBR139W
Mycth_2308691,
Mycth_2308692,MNN2
Mycth_2308694,
Mycth_2308696,MMF1
Mycth_2308697,AIM14
Mycth_2308699,YJR112W-A
Mycth_2308710,YDR282C
Mycth_2308711,
Mycth_2308715,COG3
Mycth_2308717,FMP25
Mycth_2308718,PTP1
Mycth_2308721,
Mycth_2308733,PAC10
Mycth_2308737,PEP4
Mycth_2308740,RRP6
Mycth_2308744,GPI1
Mycth_2308748,
Mycth_2308758,
Mycth_2308759,
Mycth_2308760,PEX10
Mycth_2308761,TAF12
Mycth_2308764,
Mycth_2308768,
Mycth_2308771,YLR057W
Mycth_2308773,BCK1
Mycth_2308779,MSH2
Mycth_2308782,UBP2
Mycth_2308783,
Mycth_2308787,CYB5
Mycth_2308790,RAD27
Mycth_2308798,UBC4
Mycth_2308801,
Mycth_2308806,YMR244C-A
Mycth_2308809,MSS4
Mycth_2308812,DAL1
Mycth_2308814,COQ1
Mycth_2308817,
Mycth_2308818,
Mycth_2308819,PSD2
Mycth_2308822,
Mycth_2308823,ARG81
Mycth_2308826,
Mycth_2308827,YDR026C
Mycth_2308828,
Mycth_2308831,
Mycth_2308832,
Mycth_2308837,PET112
Mycth_2308841,SFH5
Mycth_2308842,
Mycth_2308845,HRR25
Mycth_2308847,
Mycth_2308849,
Mycth_2308851,
Mycth_2308852,
Mycth_2308868,
Mycth_2308872,LPX1
Mycth_2308874,
Mycth_2308875,
Mycth_2308878,
Mycth_2308880,SWR1
Mycth_2308893,
Mycth_2308894,
Mycth_2308895,
Mycth_2308902,DUN1
Mycth_2308910,
Mycth_2308916,
Mycth_2308921,IRE1
Mycth_2308922,YDR266C
Mycth_2308924,TRI1
Mycth_2308927,
Mycth_2308929,CCT2
Mycth_2308932,PRT1
Mycth_2308935,
Mycth_2308936,
Mycth_2308943,GYP5
Mycth_2308944,
Mycth_2308945,ASG1
Mycth_2308947,
Mycth_2308951,COX23
Mycth_2308952,
Mycth_2308955,
Mycth_2308957,CDC43
Mycth_2308965,
Mycth_2308968,ERV2
Mycth_2308969,PRE3
Mycth_2308974,PCL7
Mycth_2308979,HXT2
Mycth_2308984,
Mycth_2308987,
Mycth_2308988,TGL4
Mycth_2308989,YMR226C
Mycth_2308996,PCS60
Mycth_2308997,KEL2
Mycth_2309003,FAT1
Mycth_2309006,GPI17
Mycth_2309008,
Mycth_2309010,
Mycth_2309011,
Mycth_2309013,
Mycth_2309016,CAB4
Mycth_2309017,YPL247C
Mycth_2309018,EFB1
Mycth_2309019,
Mycth_2309021,GPI14
Mycth_2309023,
Mycth_2309026,PRB1
Mycth_2309037,
Mycth_2309040,
Mycth_2309042,
Mycth_2309046,RPS2
Mycth_2309049,ATO2
Mycth_2309051,ARO1
Mycth_2309054,HXT13
Mycth_2309055,ARO1
Mycth_2309056,
Mycth_2309057,
Mycth_2309058,JIP5
Mycth_2309061,TUM1
Mycth_2309065,APC11
Mycth_2309066,
Mycth_2309073,YJR008W
Mycth_2309074,REV1
Mycth_2309077,FPR2
Mycth_2309079,
Mycth_2309084,RTC5
Mycth_2309086,AIM31
Mycth_2309088,ILV1
Mycth_2309102,SQS1
Mycth_2309107,JJJ1
Mycth_2309109,
Mycth_2309110,STR2
Mycth_2309112,
Mycth_2309119,SLM1
Mycth_2309125,JEM1
Mycth_2309135,ATG9
Mycth_2309136,COG6
Mycth_2309139,SAP1
Mycth_2309142,MRPS17
Mycth_2309143,LDB17
Mycth_2309146,LRO1
Mycth_2309148,MAK3
Mycth_2309150,
Mycth_2309152,RRT2
Mycth_2309153,MSN5
Mycth_2309160,
Mycth_2309165,
Mycth_2309166,SEC24
Mycth_2309174,OXR1
Mycth_2309177,ERV1
Mycth_2309187,TAN1
Mycth_2309193,
Mycth_2309194,
Mycth_2309195,SMC6
Mycth_2309198,HRB1
Mycth_2309205,
Mycth_2309206,SGD1
Mycth_2309210,LPD1
Mycth_2309213,
Mycth_2309221,VAC14
Mycth_2309223,
Mycth_2309226,
Mycth_2309227,MCA1
Mycth_2309245,
Mycth_2309247,
Mycth_2309250,YIL108W
Mycth_2309254,YMR265C
Mycth_2309261,ACO1
Mycth_2309268,RBD2
Mycth_2309271,GAA1
Mycth_2309273,RPN9
Mycth_2309275,
Mycth_2309279,YGR001C
Mycth_2309283,UBP8
Mycth_2309284,
Mycth_2309286,YCR061W
Mycth_2309291,THS1
Mycth_2309299,CHO1
Mycth_2309306,
Mycth_2309310,POM152
Mycth_2309314,SKN7
Mycth_2309318,
Mycth_2309321,GCD6
Mycth_2309322,
Mycth_2309323,
Mycth_2309330,GAT2
Mycth_2309332,PSE1
Mycth_2309334,SDS24
Mycth_2309335,
Mycth_2309340,
Mycth_2309342,OTU1
Mycth_2309349,
Mycth_2309353,RAD54
Mycth_2309354,KRE5
Mycth_2309360,SKT5
Mycth_2309368,SEC7
Mycth_2309375,CAR1
Mycth_2309376,
Mycth_2309396,
Mycth_2309397,
Mycth_2309402,
Mycth_2309404,CHL1
Mycth_2309406,CDC7
Mycth_2309412,FCP1
Mycth_2309414,ATG26
Mycth_2309416,YDL156W
Mycth_2309418,
Mycth_2309420,
Mycth_2309422,ARG8
Mycth_2309423,
Mycth_2309458,
Mycth_2309470,YML131W
Mycth_2309471,
Mycth_2309474,
Mycth_2309477,ERG11
Mycth_2309486,
Mycth_2309487,FOX2
Mycth_2309491,
Mycth_2309496,
Mycth_2309503,
Mycth_2309513,
Mycth_2309516,
Mycth_2309523,SPS19
Mycth_2309524,
Mycth_2309526,
Mycth_2309528,
Mycth_2309531,BSD2
Mycth_2309533,
Mycth_2309536,CTP1
Mycth_2309539,
Mycth_2309542,
Mycth_2309543,
Mycth_2309545,
Mycth_2309547,TPS2
Mycth_2309549,
Mycth_2309554,MUP1
Mycth_2309557,YJR124C
Mycth_2309559,STL1
Mycth_2309563,
Mycth_2309564,
Mycth_2309566,
Mycth_2309567,
Mycth_2309572,GOR1
Mycth_2309573,
Mycth_2309574,
Mycth_2309575,
Mycth_2309576,
Mycth_2309581,
Mycth_2309585,
Mycth_2309586,HOL1
Mycth_2309587,
Mycth_2309591,
Mycth_2309592,TVP38
Mycth_2309596,
Mycth_2309598,COG5
Mycth_2309599,
Mycth_2309600,RGM1
Mycth_2309609,GIN4
Mycth_2309615,
Mycth_2309616,
Mycth_2309618,ATM1
Mycth_2309620,
Mycth_2309623,
Mycth_2309624,
Mycth_2309625,
Mycth_2309629,
Mycth_2309630,TCB2
Mycth_2309634,PMC1
Mycth_2309636,
Mycth_2309637,
Mycth_2309639,
Mycth_2309641,
Mycth_2309644,
Mycth_2309647,LEE1
Mycth_2309651,
Mycth_2309656,
Mycth_2309658,LYS2
Mycth_2309660,
Mycth_2309663,
Mycth_2309668,UPC2
Mycth_2309684,YJL218W
Mycth_2309686,
Mycth_2309690,
Mycth_2309692,
Mycth_2309694,
Mycth_2309695,
Mycth_2309698,
Mycth_2309700,RTT106
Mycth_2309702,
Mycth_2309704,
Mycth_2309706,YVH1
Mycth_2309709,VFA1
Mycth_2309712,
Mycth_2309715,
Mycth_2309720,
Mycth_2309722,
Mycth_2309723,
Mycth_2309724,YKL071W
Mycth_2309725,
Mycth_2309727,
Mycth_2309729,YVC1
Mycth_2309731,MKK1
Mycth_2309733,
Mycth_2309742,
Mycth_2309743,
Mycth_2309747,KIP1
Mycth_2309749,
Mycth_2309751,PAN5
Mycth_2309752,YDR061W
Mycth_2309755,
Mycth_2309758,APL1
Mycth_2309764,CHS2
Mycth_2309766,MET5
Mycth_2309770,KEI1
Mycth_2309773,
Mycth_2309779,YPT6
Mycth_2309781,NOP53
Mycth_2309782,
Mycth_2309784,NDE2
Mycth_2309794,
Mycth_2309800,ATP17
Mycth_2309802,
Mycth_2309805,YER152C
Mycth_2309808,ERG6
Mycth_2309809,REX4
Mycth_2309812,MCM6
Mycth_2309814,TRS85
Mycth_2309816,YJL049W
Mycth_2309819,RAD18
Mycth_2309822,SLI15
Mycth_2309825,JJJ1
Mycth_2309828,NMA111
Mycth_2309829,AVL9
Mycth_2309831,AVL9
Mycth_2309838,HOG1
Mycth_2309843,GPH1
Mycth_2309848,GPA2
Mycth_2309854,CDC53
Mycth_2309859,SRF1
Mycth_2309867,GZF3
Mycth_2309871,KRR1
Mycth_2309873,ADH5
Mycth_2309874,
Mycth_2309878,YMR178W
Mycth_2309883,NBP35
Mycth_2309885,
Mycth_2309890,FOX2
Mycth_2309896,
Mycth_2309898,
Mycth_2309899,ARP9
Mycth_2309900,MMF1
Mycth_2309903,
Mycth_2309909,
Mycth_2309910,
Mycth_2309912,MEF2
Mycth_2309915,VPS17
Mycth_2309919,SOR1
Mycth_2309925,AGP2
Mycth_2309927,UTP21
Mycth_2309929,VIP1
Mycth_2309930,VIP1
Mycth_2309931,
Mycth_2309942,
Mycth_2309943,
Mycth_2309963,
Mycth_2309965,CEF1
Mycth_2309967,SSK22
Mycth_2309971,INM1
Mycth_2309975,
Mycth_2309977,
Mycth_2310013,
Mycth_2310016,SEC62
Mycth_2310028,MPD1
Mycth_2310031,
Mycth_2310035,AIF1
Mycth_2310036,END3
Mycth_2310059,YSP2
Mycth_2310062,OPT1
Mycth_2310064,FAU1
Mycth_2310069,SME1
Mycth_2310072,MTR10
Mycth_2310074,TRM1
Mycth_2310076,
Mycth_2310081,
Mycth_2310085,MIG1
Mycth_2310088,RAD55
Mycth_2310096,TIM21
Mycth_2310099,GLO3
Mycth_2310107,
Mycth_2310110,YJR149W
Mycth_2310112,
Mycth_2310117,
Mycth_2310121,HIS5
Mycth_2310128,GYP5
Mycth_2310132,RTN2
Mycth_2310137,CNS1
Mycth_2310138,
Mycth_2310143,
Mycth_2310145,ASG1
Mycth_2310148,
Mycth_2310149,
Mycth_2310154,
Mycth_2310160,
Mycth_2310162,DYN1
Mycth_2310167,
Mycth_2310172,
Mycth_2310174,RSN1
Mycth_2310181,
Mycth_2310183,
Mycth_2310189,THO2
Mycth_2310192,MET2
Mycth_2310196,
Mycth_2310200,
Mycth_2310201,SPO7
Mycth_2310203,CLD1
Mycth_2310208,
Mycth_2310212,
Mycth_2310216,
Mycth_2310217,
Mycth_2310220,
Mycth_2310222,BBC1
Mycth_2310225,
Mycth_2310226,
Mycth_2310228,FAS1
Mycth_2310232,FAS2
Mycth_2310234,GUD1
Mycth_2310240,CTF18
Mycth_2310241,SUL1
Mycth_2310243,
Mycth_2310246,
Mycth_2310248,
Mycth_2310250,ZTA1
Mycth_2310252,GAL10
Mycth_2310254,
Mycth_2310255,HCA4
Mycth_2310258,FUR4
Mycth_2310262,
Mycth_2310263,
Mycth_2310269,
Mycth_2310270,MED4
Mycth_2310272,LCP5
Mycth_2310273,
Mycth_2310276,
Mycth_2310277,
Mycth_2310279,
Mycth_2310287,KCC4
Mycth_2310289,PMC1
Mycth_2310298,YNR073C
Mycth_2310300,SEC27
Mycth_2310303,SEC14
Mycth_2310306,YER134C
Mycth_2310316,
Mycth_2310317,TFS1
Mycth_2310320,
Mycth_2310321,
Mycth_2310322,
Mycth_2310324,AGP3
Mycth_2310333,
Mycth_2310338,
Mycth_2310340,
Mycth_2310341,YKR018C
Mycth_2310362,
Mycth_2310363,
Mycth_2310379,
Mycth_2310391,
Mycth_2310392,
Mycth_2310394,
Mycth_2310396,AYR1
Mycth_2310402,
Mycth_2310404,
Mycth_2310405,ESBP6
Mycth_2310406,
Mycth_2310408,
Mycth_2310410,
Mycth_2310419,ALG3
Mycth_2310421,
Mycth_2310422,YNL010W
Mycth_2310428,SHE9
Mycth_2310429,PKC1
Mycth_2310435,
Mycth_2310437,KTR1
Mycth_2310439,PAT1
Mycth_2310453,SNO1
Mycth_2310455,
Mycth_2310457,
Mycth_2310459,
Mycth_2310460,
Mycth_2310461,
Mycth_2310462,TRX1
Mycth_2310464,
Mycth_2310466,HNT3
Mycth_2310467,
Mycth_2310469,NUF2
Mycth_2310470,
Mycth_2310471,APL6
Mycth_2310474,
Mycth_2310477,
Mycth_2310483,PPG1
Mycth_2310488,RDI1
Mycth_2310492,
Mycth_2310501,
Mycth_2310503,
Mycth_2310505,KAP114
Mycth_2310508,
Mycth_2310511,
Mycth_2310513,
Mycth_2310516,RAD4
Mycth_2310518,
Mycth_2310521,
Mycth_2310525,
Mycth_2310527,
Mycth_2310539,
Mycth_2310541,VPS36
Mycth_2310543,THP3
Mycth_2310546,BEM1
Mycth_2310547,
Mycth_2310549,
Mycth_2310551,MLC1
Mycth_2310556,PRD1
Mycth_2310561,
Mycth_2310562,BIR1
Mycth_2310565,TAM41
Mycth_2310567,MAD1
Mycth_2310585,
Mycth_2310586,UPC2
Mycth_2310587,
Mycth_2310588,
Mycth_2310589,
Mycth_2310592,
Mycth_2310595,
Mycth_2310597,
Mycth_2310599,
Mycth_2310607,
Mycth_2310609,
Mycth_2310610,HSP31
Mycth_2310612,
Mycth_2310616,YVC1
Mycth_2310620,
Mycth_2310623,
Mycth_2310626,
Mycth_2310628,
Mycth_2310631,
Mycth_2310632,YGL101W
Mycth_2310644,NUP170
Mycth_2310645,IFA38
Mycth_2310650,YKL071W
Mycth_2310652,
Mycth_2310653,
Mycth_2310655,
Mycth_2310659,NAF1
Mycth_2310660,ALG9
Mycth_2310662,
Mycth_2310664,
Mycth_2310667,YHR020W
Mycth_2310671,TCP1
Mycth_2310672,YGR111W
Mycth_2310676,AFG1
Mycth_2310678,YDR415C
Mycth_2310682,
Mycth_2310684,
Mycth_2310685,ESF1
Mycth_2310691,
Mycth_2310696,CTK2
Mycth_2310703,
Mycth_2310708,SSF1
Mycth_2310716,
