Geneid,Chr,Start,End,Strand,Length
MYCTH_2123955,chromosome: 1,7958857,7959509,-,653
MYCTH_2298375,chromosome: 1,7959889,7960921,-,1033
MYCTH_2298376,chromosome: 1,7962598,7964024,+,1427
MYCTH_2298378,chromosome: 1,7965424,7970657,+,5234
MYCTH_2298380,chromosome: 1,7973014,7974902,+,1889
MYCTH_2314087,chromosome: 1,7975137,7976486,+,1350
MYCTH_2298384,chromosome: 1,7998324,8000869,+,2546
MYCTH_2298386,chromosome: 1,8001711,8003712,+,2002
MYCTH_74236,chromosome: 1,8003820,8007994,-,4175
MYCTH_2298390,chromosome: 1,8009029,8010660,+,1632
MYCTH_109756,chromosome: 1,8010870,8012161,-,1292
MYCTH_97899,chromosome: 1,8012926,8013689,-,764
MYCTH_2123970,chromosome: 1,8015722,8016122,+,401
MYCTH_2314092,chromosome: 1,8016132,8017120,-,989
MYCTH_86146,chromosome: 1,8017941,8019053,+,1113
MYCTH_2298407,chromosome: 1,8020029,8022640,+,2612
MYCTH_t34,chromosome: 1,8023424,8023495,-,72
MYCTH_2298411,chromosome: 1,8024800,8026415,+,1616
MYCTH_2298414,chromosome: 1,8027713,8029794,+,2082
MYCTH_2298417,chromosome: 1,8030225,8031322,+,1098
MYCTH_2132560,chromosome: 1,8032773,8034100,+,1328
MYCTH_2298421,chromosome: 1,8034741,8037137,+,2397
MYCTH_105072,chromosome: 1,8044778,8048596,+,3819
MYCTH_2298428,chromosome: 1,8048862,8050214,+,1353
MYCTH_2298430,chromosome: 1,8050216,8052199,-,1984
MYCTH_2298433,chromosome: 1,8053440,8055910,+,2471
MYCTH_2298434,chromosome: 1,8056205,8057624,-,1420
MYCTH_2298437,chromosome: 1,8058150,8059936,+,1787
MYCTH_2298440,chromosome: 1,8060076,8062399,+,2324
MYCTH_2115815,chromosome: 1,8062647,8069019,-,6373
MYCTH_86143,chromosome: 1,8070487,8071840,-,1354
MYCTH_2115818,chromosome: 1,8095302,8097234,-,1933
MYCTH_2298443,chromosome: 1,8097529,8098471,-,943
MYCTH_2298447,chromosome: 1,8099001,8101118,+,2118
MYCTH_39694,chromosome: 1,8102657,8103598,-,942
MYCTH_89872,chromosome: 1,8104477,8105034,-,558
MYCTH_40719,chromosome: 1,8105554,8107350,+,1797
MYCTH_2298452,chromosome: 1,8107694,8108929,-,1236
MYCTH_2086155,chromosome: 1,8109505,8112927,+,3423
MYCTH_2298455,chromosome: 1,8113474,8114770,+,1297
MYCTH_60177,chromosome: 1,8115768,8117637,-,1870
MYCTH_2298462,chromosome: 1,8121057,8124533,-,3477
MYCTH_2298464,chromosome: 1,8124695,8125552,+,858
MYCTH_2298471,chromosome: 1,8126747,8128461,+,1715
MYCTH_2298473,chromosome: 1,8128425,8130539,-,2115
MYCTH_2298476,chromosome: 1,8130665,8132062,+,1398
MYCTH_2298478,chromosome: 1,8132063,8132815,-,753
MYCTH_2298479,chromosome: 1,8133255,8136472,+,3218
MYCTH_105063,chromosome: 1,8136480,8138164,-,1685
MYCTH_2298482,chromosome: 1,8138373,8139807,+,1435
MYCTH_2132573,chromosome: 1,8140008,8141741,+,1734
MYCTH_2298487,chromosome: 1,8141983,8143986,+,2004
MYCTH_2298488,chromosome: 1,8145297,8146547,-,1251
MYCTH_2298494,chromosome: 1,8150469,8152568,-,2100
MYCTH_2298497,chromosome: 1,8153365,8155755,-,2391
MYCTH_2107761,chromosome: 1,8156212,8156806,-,595
MYCTH_2298499,chromosome: 1,8157694,8160006,+,2313
MYCTH_2298502,chromosome: 1,8160947,8162297,+,1351
MYCTH_97859,chromosome: 1,8162472,8163149,-,678
MYCTH_2298505,chromosome: 1,8164465,8166038,+,1574
MYCTH_2298511,chromosome: 1,8167525,8171762,+,4238
MYCTH_2115844,chromosome: 1,8173140,8175930,-,2791
MYCTH_2054232,chromosome: 1,8191308,8191604,-,297
MYCTH_2298514,chromosome: 1,8197515,8199667,-,2153
MYCTH_2298517,chromosome: 1,8201577,8202563,-,987
MYCTH_2298519,chromosome: 1,8202564,8203166,-,603
MYCTH_2298521,chromosome: 1,8203496,8206143,-,2648
MYCTH_2298524,chromosome: 1,8207099,8208119,+,1021
MYCTH_2298528,chromosome: 1,8208155,8209732,-,1578
MYCTH_37094,chromosome: 1,8210222,8214966,-,4745
MYCTH_2298531,chromosome: 1,8216146,8218346,-,2201
MYCTH_2298535,chromosome: 1,8221673,8223070,-,1398
MYCTH_2073591,chromosome: 1,8224498,8226864,-,2367
MYCTH_2298542,chromosome: 1,8227270,8229781,-,2512
MYCTH_2298544,chromosome: 1,8230190,8230960,-,771
MYCTH_2055951,chromosome: 1,8231150,8231926,-,777
MYCTH_2298547,chromosome: 1,8233524,8235357,+,1834
MYCTH_2298552,chromosome: 1,8235756,8237083,+,1328
MYCTH_2298553,chromosome: 1,8237084,8239825,-,2742
MYCTH_2298555,chromosome: 1,8240122,8241567,-,1446
MYCTH_2086212,chromosome: 1,8241770,8242857,-,1088
MYCTH_2298561,chromosome: 1,8243041,8244175,+,1135
MYCTH_2298562,chromosome: 1,8244176,8246552,-,2377
MYCTH_2115868,chromosome: 1,8247573,8248247,+,675
MYCTH_2298565,chromosome: 1,8248269,8249419,-,1151
MYCTH_2298566,chromosome: 1,8249847,8251394,+,1548
MYCTH_2029593,chromosome: 1,8251884,8253013,-,1130
MYCTH_2298570,chromosome: 1,8253800,8256441,-,2642
MYCTH_74126,chromosome: 1,8257032,8259102,-,2071
MYCTH_2124049,chromosome: 1,8259672,8260670,-,999
MYCTH_2298578,chromosome: 1,8261605,8263717,-,2113
MYCTH_2298579,chromosome: 1,8265517,8267421,-,1905
MYCTH_113138,chromosome: 1,8268067,8270119,+,2053
MYCTH_2314123,chromosome: 1,8270709,8273076,-,2368
MYCTH_2298586,chromosome: 1,8273339,8274705,-,1367
MYCTH_2314125,chromosome: 1,8275019,8276788,-,1770
MYCTH_2314126,chromosome: 1,8277023,8279241,-,2219
MYCTH_2298590,chromosome: 1,8281385,8284361,+,2977
MYCTH_2298593,chromosome: 1,8285403,8288631,-,3229
MYCTH_2298597,chromosome: 1,8294265,8296937,+,2673
MYCTH_2298599,chromosome: 1,8297999,8302455,-,4457
MYCTH_2086248,chromosome: 1,8308499,8311123,+,2625
MYCTH_2298606,chromosome: 1,8313664,8315719,-,2056
MYCTH_t16,chromosome: 1,8316320,8316422,+,103
MYCTH_37110,chromosome: 1,8318274,8319858,+,1585
MYCTH_2298612,chromosome: 1,8320738,8322883,-,2146
MYCTH_2298614,chromosome: 1,8322914,8324686,-,1773
MYCTH_2073656,chromosome: 1,8325205,8326415,+,1211
MYCTH_2298622,chromosome: 1,8327123,8330488,+,3366
MYCTH_2314130,chromosome: 1,8330654,8332213,-,1560
MYCTH_2298626,chromosome: 1,8332733,8334239,+,1507
MYCTH_2298631,chromosome: 1,8334863,8336344,+,1482
MYCTH_2298636,chromosome: 1,8338283,8339672,+,1390
MYCTH_2298637,chromosome: 1,8339742,8341409,+,1668
MYCTH_2107812,chromosome: 1,8341968,8344187,+,2220
MYCTH_2054491,chromosome: 1,8345385,8346028,-,644
MYCTH_2298641,chromosome: 1,8346367,8348877,-,2511
MYCTH_2298645,chromosome: 1,8349188,8351263,+,2076
MYCTH_2314136,chromosome: 1,8353977,8356297,-,2321
MYCTH_2298652,chromosome: 1,8356996,8358639,-,1644
MYCTH_2298655,chromosome: 1,8358834,8360815,+,1982
MYCTH_2298656,chromosome: 1,8361815,8365693,-,3879
MYCTH_2298657,chromosome: 1,8366661,8370473,+,3813
MYCTH_2124085,chromosome: 1,8370805,8372907,-,2103
MYCTH_2298661,chromosome: 1,8373665,8375704,+,2040
MYCTH_2298663,chromosome: 1,8375704,8377142,-,1439
MYCTH_74056,chromosome: 1,8377430,8379880,+,2451
MYCTH_t33,chromosome: 1,8380536,8380632,-,97
MYCTH_2298666,chromosome: 1,8380942,8383449,-,2508
MYCTH_2298669,chromosome: 1,8384094,8385970,+,1877
MYCTH_2298672,chromosome: 1,8386586,8389529,-,2944
MYCTH_2055700,chromosome: 1,8393051,8394628,+,1578
MYCTH_2298680,chromosome: 1,8395324,8397610,+,2287
MYCTH_2124094,chromosome: 1,8401294,8401989,-,696
MYCTH_2107828,chromosome: 1,8407724,8410666,-,2943
MYCTH_2298688,chromosome: 1,8411752,8413694,-,1943
MYCTH_2054998,chromosome: 1,8414322,8415819,-,1498
MYCTH_2298693,chromosome: 1,8419420,8421235,-,1816
MYCTH_105006,chromosome: 1,8421887,8425890,-,4004
MYCTH_2298696,chromosome: 1,8427287,8431360,-,4074
MYCTH_2298702,chromosome: 1,8433507,8437164,-,3658
MYCTH_2298705,chromosome: 1,8437377,8439311,+,1935
MYCTH_59997,chromosome: 1,8439855,8442124,+,2270
MYCTH_74026,chromosome: 1,8442689,8443919,-,1231
MYCTH_2298709,chromosome: 1,8444999,8447115,-,2117
MYCTH_2298711,chromosome: 1,8448226,8451307,+,3082
MYCTH_2298714,chromosome: 1,8451754,8455594,+,3841
MYCTH_2051209,chromosome: 1,8455833,8457709,-,1877
MYCTH_2298716,chromosome: 1,8458183,8460675,-,2493
MYCTH_2314145,chromosome: 1,8460820,8461176,-,357
MYCTH_2298717,chromosome: 1,8461789,8466466,-,4678
MYCTH_2298723,chromosome: 1,8467162,8469523,-,2362
MYCTH_74015,chromosome: 1,8471312,8472767,+,1456
MYCTH_2314148,chromosome: 1,8473314,8475970,+,2657
MYCTH_2052653,chromosome: 1,8476413,8477072,-,660
MYCTH_2298729,chromosome: 1,8478082,8479799,+,1718
MYCTH_2298731,chromosome: 1,8479801,8480389,-,589
MYCTH_2298732,chromosome: 1,8480529,8481965,+,1437
MYCTH_2298733,chromosome: 1,8482344,8483651,+,1308
MYCTH_2298734,chromosome: 1,8483653,8487456,-,3804
MYCTH_2314150,chromosome: 1,8487694,8490102,+,2409
MYCTH_2298741,chromosome: 1,8490552,8493475,+,2924
MYCTH_2298743,chromosome: 1,8493476,8494763,-,1288
MYCTH_t32,chromosome: 1,8495924,8496008,-,85
MYCTH_2298745,chromosome: 1,8496101,8498086,-,1986
MYCTH_2298749,chromosome: 1,8498208,8499006,-,799
MYCTH_2298750,chromosome: 1,8499724,8499996,-,273
MYCTH_97762,chromosome: 1,8500191,8500947,-,757
MYCTH_2298752,chromosome: 1,8526484,8527097,-,614
MYCTH_38704,chromosome: 1,8537416,8539985,-,2570
MYCTH_59946,chromosome: 1,8548070,8550888,-,2819
MYCTH_2050486,chromosome: 1,8551481,8552456,+,976
MYCTH_2298766,chromosome: 1,8554317,8558024,-,3708
MYCTH_2298770,chromosome: 1,8558757,8559778,+,1022
MYCTH_2314155,chromosome: 1,8560283,8562065,-,1783
MYCTH_2298773,chromosome: 1,8562475,8565197,-,2723
MYCTH_2298783,chromosome: 1,8567814,8569897,-,2084
MYCTH_2298784,chromosome: 1,8570889,8572625,+,1737
MYCTH_2298789,chromosome: 1,8572626,8575289,-,2664
MYCTH_2086391,chromosome: 1,8576215,8578839,+,2625
MYCTH_2298795,chromosome: 1,8579245,8581671,-,2427
MYCTH_2298796,chromosome: 1,8581959,8585510,-,3552
MYCTH_2298798,chromosome: 1,8585622,8587449,-,1828
MYCTH_2298799,chromosome: 1,8587450,8588165,+,716
MYCTH_2298800,chromosome: 1,8590168,8594549,+,4382
MYCTH_2298801,chromosome: 1,8594996,8598050,+,3055
MYCTH_2314160,chromosome: 1,8598584,8601694,-,3111
MYCTH_t31,chromosome: 1,8602879,8602963,-,85
MYCTH_2298808,chromosome: 1,8603294,8607467,-,4174
MYCTH_2298809,chromosome: 1,8609741,8612688,+,2948
MYCTH_2298813,chromosome: 1,8612689,8616495,-,3807
MYCTH_2132657,chromosome: 1,8616887,8618838,+,1952
MYCTH_86076,chromosome: 1,8621805,8622801,+,997
MYCTH_2298820,chromosome: 1,8624362,8626231,+,1870
MYCTH_2298824,chromosome: 1,8626371,8627996,-,1626
MYCTH_2298825,chromosome: 1,8628208,8632460,+,4253
MYCTH_2298826,chromosome: 1,8635321,8639914,+,4594
MYCTH_2124155,chromosome: 1,8640654,8641596,-,943
MYCTH_2298833,chromosome: 1,8643114,8646325,+,3212
MYCTH_2314164,chromosome: 1,8646502,8649959,-,3458
MYCTH_2298840,chromosome: 1,8651384,8652673,-,1290
MYCTH_2298841,chromosome: 1,8653367,8663828,+,10462
MYCTH_2298844,chromosome: 1,8664357,8667128,-,2772
MYCTH_38313,chromosome: 1,8668341,8674332,-,5992
MYCTH_2298848,chromosome: 1,8675014,8676189,-,1176
MYCTH_2115983,chromosome: 1,8677640,8679256,+,1617
MYCTH_2298852,chromosome: 1,8683804,8684319,-,516
MYCTH_113066,chromosome: 1,8684441,8688625,+,4185
MYCTH_2298860,chromosome: 1,8692011,8694674,+,2664
MYCTH_2298863,chromosome: 1,8699924,8702395,+,2472
MYCTH_2298867,chromosome: 1,8706786,8710659,+,3874
MYCTH_2298870,chromosome: 1,8711337,8714440,-,3104
MYCTH_2298873,chromosome: 1,8714516,8715802,+,1287
MYCTH_2298874,chromosome: 1,8715841,8718319,-,2479
MYCTH_2298875,chromosome: 1,8718516,8719499,+,984
MYCTH_2298876,chromosome: 1,8719512,8721345,+,1834
MYCTH_2037146,chromosome: 1,8721418,8722402,-,985
MYCTH_2124177,chromosome: 1,8722604,8724043,+,1440
MYCTH_89710,chromosome: 1,8724584,8725950,-,1367
MYCTH_2124179,chromosome: 1,8726775,8727162,+,388
MYCTH_2298881,chromosome: 1,8727425,8728938,-,1514
MYCTH_2298883,chromosome: 1,8729536,8732452,-,2917
MYCTH_2049318,chromosome: 1,8732597,8736117,+,3521
MYCTH_104959,chromosome: 1,8737323,8740134,+,2812
MYCTH_2086451,chromosome: 1,8741102,8743599,-,2498
MYCTH_40310,chromosome: 1,8745447,8745920,+,474
MYCTH_2116000,chromosome: 1,8748198,8749977,-,1780
MYCTH_2298890,chromosome: 1,8750275,8751480,-,1206
MYCTH_2298893,chromosome: 1,8761997,8762514,-,518
MYCTH_2298894,chromosome: 1,8762516,8766398,-,3883
MYCTH_2298895,chromosome: 1,8768762,8777510,-,8749
MYCTH_2314176,chromosome: 1,8780140,8782463,+,2324
MYCTH_97707,chromosome: 1,8785992,8787978,+,1987
MYCTH_59853,chromosome: 1,8788518,8789837,-,1320
MYCTH_2298906,chromosome: 1,8790099,8793444,+,3346
MYCTH_2298909,chromosome: 1,8794230,8797119,-,2890
MYCTH_40367,chromosome: 1,8798025,8799017,-,993
MYCTH_2314181,chromosome: 1,8800378,8801044,+,667
MYCTH_2298914,chromosome: 1,8801313,8802694,-,1382
MYCTH_2298916,chromosome: 1,8802696,8803644,-,949
MYCTH_2298918,chromosome: 1,8805841,8810028,+,4188
MYCTH_2038387,chromosome: 1,8811269,8812140,-,872
MYCTH_2298920,chromosome: 1,8813401,8814998,-,1598
MYCTH_2298921,chromosome: 1,8815536,8819033,-,3498
MYCTH_2298922,chromosome: 1,8819264,8820923,+,1660
MYCTH_2086470,chromosome: 1,8821085,8822019,+,935
MYCTH_37752,chromosome: 1,8822041,8823282,-,1242
MYCTH_2298926,chromosome: 1,8823536,8825230,+,1695
MYCTH_2053582,chromosome: 1,8825686,8826754,+,1069
MYCTH_2298927,chromosome: 1,8827275,8830572,+,3298
MYCTH_2298928,chromosome: 1,8830573,8831322,+,750
MYCTH_2298929,chromosome: 1,8834356,8836053,-,1698
MYCTH_2107928,chromosome: 1,8845221,8846101,-,881
MYCTH_2298931,chromosome: 1,8846296,8848184,-,1889
MYCTH_2298934,chromosome: 1,8848830,8851004,-,2175
MYCTH_2298937,chromosome: 1,8851191,8852694,+,1504
MYCTH_73877,chromosome: 1,8854514,8857861,-,3348
MYCTH_2298940,chromosome: 1,8860172,8861697,-,1526
MYCTH_2124216,chromosome: 1,8870347,8870951,-,605
MYCTH_2298945,chromosome: 1,8871819,8873448,+,1630
MYCTH_104945,chromosome: 1,8874197,8876143,+,1947
MYCTH_2298951,chromosome: 1,8876596,8877522,+,927
MYCTH_2124220,chromosome: 1,8877995,8878606,+,612
MYCTH_2298952,chromosome: 1,8878584,8879917,-,1334
MYCTH_2107938,chromosome: 1,8881220,8882457,+,1238
MYCTH_2298956,chromosome: 1,8883605,8885819,-,2215
MYCTH_2124224,chromosome: 1,8886474,8887742,-,1269
MYCTH_2298958,chromosome: 1,8888688,8889774,-,1087
MYCTH_2132689,chromosome: 1,8890336,8895402,-,5067
MYCTH_89669,chromosome: 1,8896109,8898473,+,2365
MYCTH_2298968,chromosome: 1,8899560,8900316,-,757
MYCTH_2298970,chromosome: 1,8900318,8902848,-,2531
MYCTH_2298973,chromosome: 1,8910964,8913101,+,2138
MYCTH_73867,chromosome: 1,8913154,8917324,-,4171
MYCTH_2051835,chromosome: 1,8918700,8922657,+,3958
MYCTH_86049,chromosome: 1,8922753,8923537,-,785
MYCTH_2298981,chromosome: 1,8923700,8925241,-,1542
MYCTH_2298982,chromosome: 1,8925775,8928263,+,2489
MYCTH_2298984,chromosome: 1,8928279,8930406,+,2128
MYCTH_t17,chromosome: 1,8930606,8930690,+,85
MYCTH_2298987,chromosome: 1,8931114,8932307,+,1194
MYCTH_2298988,chromosome: 1,8932568,8934859,+,2292
MYCTH_2298990,chromosome: 1,8935799,8938657,+,2859
MYCTH_104936,chromosome: 1,8939064,8940378,+,1315
MYCTH_2298994,chromosome: 1,8940703,8943989,-,3287
MYCTH_2298996,chromosome: 1,8947095,8948989,-,1895
MYCTH_2298998,chromosome: 1,8949105,8951445,+,2341
MYCTH_40012,chromosome: 1,8951911,8955708,+,3798
MYCTH_2299001,chromosome: 1,8956636,8958242,-,1607
MYCTH_2299002,chromosome: 1,8958939,8961471,+,2533
MYCTH_2086520,chromosome: 1,8961664,8965379,-,3716
MYCTH_2299007,chromosome: 1,8967113,8969877,+,2765
MYCTH_2299008,chromosome: 1,8970352,8971963,-,1612
MYCTH_2299010,chromosome: 1,8972136,8973079,+,944
MYCTH_2299012,chromosome: 1,8974560,8975700,+,1141
MYCTH_2299014,chromosome: 1,8975671,8977861,-,2191
MYCTH_2299018,chromosome: 1,8978817,8980135,-,1319
MYCTH_2299021,chromosome: 1,8984483,8985728,-,1246
MYCTH_2107968,chromosome: 1,8988354,8988815,-,462
MYCTH_2299023,chromosome: 1,8989837,8996986,-,7150
MYCTH_t30,chromosome: 1,8997764,8997856,-,93
MYCTH_2299025,chromosome: 1,8999565,9001739,+,2175
MYCTH_2299026,chromosome: 1,9001856,9004404,+,2549
MYCTH_2314200,chromosome: 1,9004520,9005812,-,1293
MYCTH_2299031,chromosome: 1,9006833,9010015,+,3183
MYCTH_40930,chromosome: 1,9010340,9011494,-,1155
MYCTH_2299032,chromosome: 1,9012087,9013876,+,1790
MYCTH_2299034,chromosome: 1,9013879,9019397,+,5519
MYCTH_2299035,chromosome: 1,9022772,9025965,+,3194
MYCTH_2299037,chromosome: 1,9026271,9027563,-,1293
MYCTH_2299039,chromosome: 1,9027715,9030678,-,2964
MYCTH_2299040,chromosome: 1,9030798,9032153,+,1356
MYCTH_2299041,chromosome: 1,9032154,9032808,-,655
MYCTH_2299042,chromosome: 1,9033168,9034738,-,1571
MYCTH_2107979,chromosome: 1,9035197,9035970,+,774
MYCTH_2299043,chromosome: 1,9036051,9043048,-,6998
MYCTH_2314205,chromosome: 1,9043447,9045586,-,2140
MYCTH_97642,chromosome: 1,9046163,9048350,-,2188
MYCTH_109638,chromosome: 1,9049421,9051077,+,1657
MYCTH_2299056,chromosome: 1,9051463,9052177,-,715
MYCTH_2299061,chromosome: 1,9054729,9056086,+,1358
MYCTH_2299064,chromosome: 1,9056670,9059859,-,3190
MYCTH_2299066,chromosome: 1,9060835,9061299,-,465
MYCTH_2299067,chromosome: 1,9061945,9062718,-,774
MYCTH_2299068,chromosome: 1,9062744,9063736,+,993
MYCTH_2299070,chromosome: 1,9063737,9064570,+,834
MYCTH_2314212,chromosome: 1,9065241,9066681,+,1441
MYCTH_2142488,chromosome: 1,9066617,9068052,-,1436
MYCTH_2124283,chromosome: 1,9069837,9070888,-,1052
MYCTH_2116084,chromosome: 1,9070898,9074951,-,4054
MYCTH_2299077,chromosome: 1,9075311,9077998,+,2688
MYCTH_2299079,chromosome: 1,9079133,9082446,-,3314
MYCTH_2299081,chromosome: 1,9087507,9089253,+,1747
MYCTH_2299084,chromosome: 1,9092277,9094282,+,2006
MYCTH_2299088,chromosome: 1,9094870,9096946,-,2077
MYCTH_2299089,chromosome: 1,9097725,9101427,-,3703
MYCTH_39591,chromosome: 1,9101907,9103166,-,1260
MYCTH_2299092,chromosome: 1,9103758,9104734,-,977
MYCTH_2299099,chromosome: 1,9104964,9106574,-,1611
MYCTH_2299100,chromosome: 1,9106983,9111862,+,4880
MYCTH_112996,chromosome: 1,9111892,9113832,-,1941
MYCTH_40920,chromosome: 1,9114932,9117480,+,2549
MYCTH_2299107,chromosome: 1,9118721,9120743,+,2023
MYCTH_2299109,chromosome: 1,9121699,9123363,+,1665
MYCTH_2299110,chromosome: 1,9124185,9125362,-,1178
MYCTH_2299111,chromosome: 1,9127543,9129106,+,1564
MYCTH_89603,chromosome: 1,9130476,9131260,+,785
MYCTH_2299115,chromosome: 1,9132074,9133620,+,1547
MYCTH_122893,chromosome: 1,9135958,9139834,+,3877
MYCTH_t29,chromosome: 1,9140527,9140623,-,97
MYCTH_97617,chromosome: 1,9141807,9147098,-,5292
MYCTH_2299123,chromosome: 1,9147297,9147966,-,670
MYCTH_2035701,chromosome: 1,9148229,9148643,+,415
MYCTH_2299125,chromosome: 1,9148646,9150204,-,1559
MYCTH_2299128,chromosome: 1,9150235,9152339,-,2105
MYCTH_2299129,chromosome: 1,9153884,9155652,+,1769
MYCTH_2299133,chromosome: 1,9156440,9158301,+,1862
MYCTH_2299134,chromosome: 1,9159512,9163452,-,3941
MYCTH_2299136,chromosome: 1,9164612,9167062,+,2451
MYCTH_2299137,chromosome: 1,9167422,9168831,-,1410
MYCTH_2299139,chromosome: 1,9171397,9172437,+,1041
MYCTH_2299142,chromosome: 1,9173103,9174867,-,1765
MYCTH_2051357,chromosome: 1,9175502,9178195,+,2694
MYCTH_2299145,chromosome: 1,9178458,9179994,-,1537
MYCTH_2299147,chromosome: 1,9181220,9182840,+,1621
MYCTH_2299149,chromosome: 1,9183504,9187433,+,3930
MYCTH_2049301,chromosome: 1,9188690,9192870,+,4181
MYCTH_2299151,chromosome: 1,9193598,9196826,+,3229
MYCTH_2299152,chromosome: 1,9198451,9198851,+,401
MYCTH_2299155,chromosome: 1,9200194,9203536,+,3343
MYCTH_2116126,chromosome: 1,9209074,9210953,+,1880
MYCTH_2299157,chromosome: 1,9212474,9213452,+,979
MYCTH_2054578,chromosome: 1,9213657,9213833,-,177
MYCTH_104887,chromosome: 1,9214840,9216521,+,1682
MYCTH_2299158,chromosome: 1,9217508,9221329,+,3822
MYCTH_109620,chromosome: 1,9222690,9225010,-,2321
MYCTH_2299167,chromosome: 1,9227316,9230512,-,3197
MYCTH_2050929,chromosome: 1,9231077,9232006,+,930
MYCTH_2299172,chromosome: 1,9232193,9232971,-,779
MYCTH_2299174,chromosome: 1,9233093,9234343,+,1251
MYCTH_2299175,chromosome: 1,9234344,9235231,-,888
MYCTH_2299177,chromosome: 1,9236013,9239829,+,3817
MYCTH_2299178,chromosome: 1,9243075,9246286,+,3212
MYCTH_2050951,chromosome: 1,9246840,9248498,+,1659
MYCTH_2299180,chromosome: 1,9248594,9250570,-,1977
MYCTH_2299181,chromosome: 1,9250515,9252325,-,1811
MYCTH_2299183,chromosome: 1,9252589,9256010,+,3422
MYCTH_2299189,chromosome: 1,9259567,9263220,+,3654
MYCTH_2299193,chromosome: 1,9264113,9267560,-,3448
MYCTH_2299195,chromosome: 1,9267901,9269478,+,1578
MYCTH_73708,chromosome: 1,9269683,9273096,-,3414
MYCTH_2299199,chromosome: 1,9276080,9278121,+,2042
MYCTH_89563,chromosome: 1,9278332,9279610,-,1279
MYCTH_2299204,chromosome: 1,9282302,9283748,+,1447
MYCTH_2299207,chromosome: 1,9283749,9284829,-,1081
MYCTH_2132763,chromosome: 1,9285126,9288359,+,3234
MYCTH_2299213,chromosome: 1,9288409,9290912,-,2504
MYCTH_2299217,chromosome: 1,9291023,9292464,-,1442
MYCTH_2299218,chromosome: 1,9292615,9294215,+,1601
MYCTH_2299220,chromosome: 1,9294334,9297913,-,3580
MYCTH_2299223,chromosome: 1,9306076,9309823,-,3748
MYCTH_73682,chromosome: 1,9310026,9313245,+,3220
MYCTH_2132770,chromosome: 1,9313431,9314304,-,874
MYCTH_73679,chromosome: 1,9317094,9319432,+,2339
MYCTH_2314244,chromosome: 1,9319881,9321021,+,1141
MYCTH_2299238,chromosome: 1,9321009,9322548,-,1540
MYCTH_2033977,chromosome: 1,9323031,9323453,-,423
MYCTH_2074077,chromosome: 1,9323784,9325989,-,2206
MYCTH_59591,chromosome: 1,9326397,9327704,-,1308
MYCTH_2299252,chromosome: 1,9328746,9331197,+,2452
MYCTH_2299254,chromosome: 1,9331188,9332963,-,1776
MYCTH_59585,chromosome: 1,9335332,9338903,+,3572
MYCTH_2299259,chromosome: 1,9340292,9343500,+,3209
MYCTH_2299262,chromosome: 1,9344415,9347651,-,3237
MYCTH_2299267,chromosome: 1,9349027,9352186,-,3160
MYCTH_2299268,chromosome: 1,9354737,9359162,-,4426
MYCTH_2299273,chromosome: 1,9361422,9364809,+,3388
MYCTH_2299276,chromosome: 1,9365162,9366177,+,1016
MYCTH_2299277,chromosome: 1,9366620,9368467,+,1848
MYCTH_2299279,chromosome: 1,9368467,9371019,-,2553
MYCTH_2314252,chromosome: 1,9374179,9375094,-,916
MYCTH_2086714,chromosome: 1,9375361,9377801,+,2441
MYCTH_2299284,chromosome: 1,9377856,9379354,-,1499
MYCTH_2299286,chromosome: 1,9379497,9381645,-,2149
MYCTH_2299288,chromosome: 1,9382292,9383914,+,1623
MYCTH_38365,chromosome: 1,9384250,9385944,-,1695
MYCTH_89534,chromosome: 1,9387128,9390189,-,3062
MYCTH_2299291,chromosome: 1,9391675,9393754,-,2080
MYCTH_2299295,chromosome: 1,9394638,9396678,-,2041
MYCTH_2299297,chromosome: 1,9397672,9399812,-,2141
MYCTH_2299299,chromosome: 1,9400655,9401846,-,1192
MYCTH_2299301,chromosome: 1,9401987,9403241,+,1255
MYCTH_2299302,chromosome: 1,9403300,9404359,+,1060
MYCTH_2086729,chromosome: 1,9404321,9406042,+,1722
MYCTH_2299306,chromosome: 1,9407512,9410025,+,2514
MYCTH_2299308,chromosome: 1,9409991,9413341,-,3351
MYCTH_2299309,chromosome: 1,9413701,9415783,-,2083
