Gene	Symbol	Cazy	PFAM	Description	NCBI Gene ID	Protein_id	KEGG	Knum	Uniport ID	EC_number	FungiDB	JGI	Chr	Start	End	Strand	Length	GO ID	ONTOLOGY	Type	Pathway Name	Pathway ID
MYCTH_2112496			p450	Cytochrome P450	11511425.0	XP_003665665	MYCTH_2112496		G2QJ01		MYCTH_2112496	2112496	NC_016476.1	4186005.0	4187343.0	+	1339.0	GO:0016705,GO:0020037,GO:0005506,GO:0055114,GO:0016705,GO:0005506,GO:0020037,GO:0055114	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,heme binding,iron ion binding,oxidation-reduction process,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,iron ion binding,heme binding,oxidation-reduction process	MF,MF,MF,BP,MF,MF,MF,BP		
MYCTH_2112504					11511486.0	XP_003665675	MYCTH_2112504		G2QJ11		MYCTH_2112504	2112504	NC_016476.1	4219949.0	4221274.0	+	1326.0					
MYCTH_2112541			DUF1338	DUF1338	11511506.0	XP_003665715	MYCTH_2112541		G2QMT0		MYCTH_2112541	2112541	NC_016477.1	11796.0	13400.0	-	1605.0					
MYCTH_2112630					11513564.0	XP_003665817	MYCTH_2112630		G2QKU0		MYCTH_2112630	2112630	NC_016477.1	484727.0	486004.0	+	1278.0					
MYCTH_2112674			Acetyltransf_1,Acetyltransf_10,FR47	FR47-like protein	11513697.0	XP_003665872	MYCTH_2112674		G2QKZ5		MYCTH_2112674	2112674	NC_016477.1	978048.0	978772.0	+	725.0	GO:0016747,GO:0008080	transferase activity, transferring acyl groups other than amino-acyl groups,N-acetyltransferase activity	MF,MF		
MYCTH_2112679					11513702.0	XP_003665877	MYCTH_2112679		G2QL00		MYCTH_2112679	2112679	NC_016477.1	991375.0	995441.0	-	4067.0					
MYCTH_2112701			SUR7	SUR7/PalI family	11513806.0	XP_003665903	MYCTH_2112701		G2QL26		MYCTH_2112701	2112701	NC_016477.1	1177958.0	1179033.0	+	1076.0	GO:0005886	plasma membrane	CC		
MYCTH_2112712	XBP1			Apses transcription factor xbp1	11513817.0	XP_003665914	MYCTH_2112712		G2QL37		MYCTH_2112712	2112712	NC_016477.1	1214565.0	1217175.0	+	2611.0	GO:0003677	DNA binding	MF		
MYCTH_2112717					11513822.0	XP_003665919	MYCTH_2112717		G2QL42		MYCTH_2112717	2112717	NC_016477.1	1232547.0	1233615.0	+	1069.0					
MYCTH_2112769					11513965.0	XP_003665984	MYCTH_2112769		G2QLA7		MYCTH_2112769	2112769	NC_016477.1	1452941.0	1454016.0	+	1076.0					
MYCTH_2112775			Dicty_CAR		11513974.0	XP_003665993	MYCTH_2112775		G2QLB6		MYCTH_2112775	2112775	NC_016477.1	1561236.0	1562642.0	+	1407.0					
MYCTH_2112795				Podospora anserina S mat genomic DNA chromosome	11513998.0	XP_003666017	MYCTH_2112795		G2QLE0		MYCTH_2112795	2112795	NC_016477.1	1695922.0	1696947.0	-	1026.0					
MYCTH_2112799		AA9: Auxiliary Activities (AAs) 	Glyco_hydro_61	Glycosyl hydrolase family 61	11514002.0	XP_003666502	MYCTH_2112799		G2QLE4		MYCTH_2112799	2112799	NC_016477.1	1710590.0	1711911.0	-	1322.0					
MYCTH_2112801	CAT2		Carn_acyltransf	Belongs to the carnitine choline acetyltransferase family	11514003.0	XP_003666022	MYCTH_2112801	K00624	G2QLE6	2.3.1.7	MYCTH_2112801	2112801	NC_016477.1	1718120.0	1719582.0	-	1463.0	GO:0016746	transferase activity, transferring acyl groups	MF		
MYCTH_2112885					11514187.0	XP_003666128	MYCTH_2112885		G2QLQ3		MYCTH_2112885	2112885	NC_016477.1	2295829.0	2296466.0	+	638.0					
MYCTH_2112920					11514304.0	XP_003666167	MYCTH_2112920		G2QLU2		MYCTH_2112920	2112920	NC_016477.1	2415338.0	2417631.0	-	2294.0					
MYCTH_2112936		AA11: Auxiliary Activities (AAs) 	Methyltransf_23,Methyltransf_25,Methyltransf_31	Methyltransferase domain	11514323.0	XP_003666186	MYCTH_2112936		G2QLW1		MYCTH_2112936	2112936	NC_016477.1	2461779.0	2462321.0	-	543.0					
MYCTH_2112941					11514328.0	XP_003666191	MYCTH_2112941		G2QLW6		MYCTH_2112941	2112941	NC_016477.1	2530038.0	2531138.0	-	1101.0					
MYCTH_2112958			DUF1349	Protein of unknown function (DUF1349)	11514345.0	XP_003666208	MYCTH_2112958	K09702	G2QLY3		MYCTH_2112958	2112958	NC_016477.1	2611607.0	2612465.0	-	859.0					
MYCTH_2112984					11514460.0	XP_003666245	MYCTH_2112984		G2QM20		MYCTH_2112984	2112984	NC_016477.1	2902486.0	2903521.0	+	1036.0					
MYCTH_2112989			Methyltransf_23	Methyltransferase domain-containing protein	11514467.0	XP_003666252	MYCTH_2112989		G2QM27		MYCTH_2112989	2112989	NC_016477.1	2924704.0	2925675.0	-	972.0					
MYCTH_2112991	BCS1		AAA,BCS1_N	Belongs to the AAA ATPase family	11514471.0	XP_003666256	MYCTH_2112991	K08900	G2QM31		MYCTH_2112991	2112991	NC_016477.1	2934276.0	2935928.0	+	1653.0	GO:0005524,GO:0034551	ATP binding,mitochondrial respiratory chain complex III assembly	MF,BP		
MYCTH_2113028					11514593.0	XP_003666300	MYCTH_2113028		G2QM75		MYCTH_2113028	2113028	NC_016477.1	3128568.0	3130353.0	+	1786.0					
MYCTH_2113078				integral membrane protein	11514647.0	XP_003666354	MYCTH_2113078		G2QMC9		MYCTH_2113078	2113078	NC_016477.1	3368237.0	3369704.0	+	1468.0					
MYCTH_2113081					11514650.0	XP_003666357	MYCTH_2113081		G2QMD2		MYCTH_2113081	2113081	NC_016477.1	3374798.0	3375628.0	-	831.0					
MYCTH_2113082	KIN1		Pkinase_Tyr	Protein tyrosine kinase	11514651.0	XP_003666358	MYCTH_2113082		G2QMD3		MYCTH_2113082	2113082	NC_016477.1	3376488.0	3377426.0	-	939.0	GO:0006468,GO:0004672,GO:0006468,GO:0005524,GO:0004672	protein phosphorylation,protein kinase activity,protein phosphorylation,ATP binding,protein kinase activity	BP,MF,BP,MF,MF		
MYCTH_2113155					11506327.0	XP_003666449	MYCTH_2113155		G2QMM4		MYCTH_2113155	2113155	NC_016477.1	3883459.0	3885091.0	+	1633.0					
MYCTH_2113181	SNQ2		ABC2_membrane,ABC_tran,ABC_trans_N,PDR_CDR	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.205) subfamily(SNQ2)	11506359.0	XP_003666481	MYCTH_2113181	K08712	G2QMQ6		MYCTH_2113181	2113181	NC_016477.1	4041173.0	4046184.0	+	5012.0	GO:0055085,GO:0005524,GO:0042626,GO:0016021,GO:0005524,GO:0016887,GO:0016020	transmembrane transport,ATP binding,ATPase-coupled transmembrane transporter activity,integral component of membrane,ATP binding,ATPase activity,membrane	BP,MF,MF,CC,MF,MF,CC		
MYCTH_2113191					11506371.0	XP_003666493	MYCTH_2113191		G2QMR8		MYCTH_2113191	2113191	NC_016477.1	4104860.0	4105863.0	+	1004.0					
MYCTH_2113210			F-box	A Receptor for Ubiquitination Targets	11506504.0	XP_003666517	MYCTH_2113210		G2QNP8		MYCTH_2113210	2113210	NC_016478.1	126626.0	127124.0	-	499.0	GO:0005515	protein binding	MF		
MYCTH_2113259					11506544.0	XP_003666571	MYCTH_2113259		G2QP05		MYCTH_2113259	2113259	NC_016478.1	517111.0	518226.0	+	1116.0					
MYCTH_2113329					11506707.0	XP_003666656	MYCTH_2113329		G2QP98		MYCTH_2113329	2113329	NC_016478.1	905345.0	907391.0	+	2047.0					
MYCTH_2113341					11506798.0	XP_003666669	MYCTH_2113341		G2QPB1		MYCTH_2113341	2113341	NC_016478.1	956143.0	957615.0	+	1473.0					
MYCTH_2113353					11506812.0	XP_003666683	MYCTH_2113353		G2QPC5		MYCTH_2113353	2113353	NC_016478.1	997306.0	999263.0	-	1958.0					
MYCTH_2113362					11506822.0	XP_003666693	MYCTH_2113362		G2QPD5		MYCTH_2113362	2113362	NC_016478.1	1025317.0	1026157.0	-	841.0					
MYCTH_2113368					11506826.0	XP_003666697	MYCTH_2113368		G2QPD9		MYCTH_2113368	2113368	NC_016478.1	1048260.0	1050220.0	-	1961.0					
MYCTH_2113390			GCN5L1	GCN5-like protein 1 (GCN5L1)	11506851.0	XP_003666722	MYCTH_2113390	K20185	G2QPG4		MYCTH_2113390	2113390	NC_016478.1	1114599.0	1115786.0	-	1188.0	GO:0031083	BLOC-1 complex	CC		
MYCTH_2113417					11506958.0	XP_003666751	MYCTH_2113417		G2QPJ3		MYCTH_2113417	2113417	NC_016478.1	1200043.0	1202665.0	+	2623.0					
MYCTH_2113426			DUF4440		11506971.0	XP_003666764	MYCTH_2113426		G2QPK6		MYCTH_2113426	2113426	NC_016478.1	1235398.0	1236233.0	+	836.0					
MYCTH_2113446	PET8		Mito_carr	Belongs to the mitochondrial carrier (TC 2.A.29) family(PET8)	11506992.0	XP_003666785	MYCTH_2113446	K15111	G2QPM7		MYCTH_2113446	2113446	NC_016478.1	1444924.0	1445856.0	+	933.0					
MYCTH_2113448					11506994.0	XP_003666787	MYCTH_2113448		G2QPM9		MYCTH_2113448	2113448	NC_016478.1	1450312.0	1452898.0	-	2587.0					
MYCTH_2113540	YPR089W		Allantoicase,Ank_2,DIL	Ankyrin repeats (many copies)	11507175.0	XP_003666890	MYCTH_2113540		G2QPY2		MYCTH_2113540	2113540	NC_016478.1	1791768.0	1794469.0	-	2702.0	GO:0005515	protein binding	MF		
MYCTH_2113541	DAL2		Allantoicase,Ureidogly_lyase	Allantoicase repeat(DAL2)	11507176.0	XP_003666891	MYCTH_2113541	K01477,K01483	G2QPY3	3.5.3.4,4.3.2.3	MYCTH_2113541	2113541	NC_016478.1	1795170.0	1796323.0	-	1154.0	GO:0004037,GO:0000256	allantoicase activity,allantoin catabolic process	MF,BP	Purine metabolism,Metabolic pathways	mtm00230,mtm01100
MYCTH_2113569			PIG-H	GPI-GlcNAc transferase complex, PIG-H component	11507287.0	XP_003666924	MYCTH_2113569	K03858	G2QQ16		MYCTH_2113569	2113569	NC_016478.1	1896096.0	1896995.0	+	900.0	GO:0017176	phosphatidylinositol N-acetylglucosaminyltransferase activity	MF	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,Metabolic pathways	mtm00563,mtm01100
MYCTH_2113722					11509484.0	XP_003667089	MYCTH_2113722		G2QMX1		MYCTH_2113722	2113722	NC_016478.1	2469555.0	2471226.0	+	1672.0					
MYCTH_2113755					11509516.0	XP_003667121	MYCTH_2113755		G2QN03		MYCTH_2113755	2113755	NC_016478.1	2590413.0	2591331.0	-	919.0					
MYCTH_2113862					11509785.0	XP_003667234	MYCTH_2113862		G2QNB6		MYCTH_2113862	2113862	NC_016478.1	3069126.0	3070290.0	+	1165.0					
MYCTH_2113877			Ank,Ank_2	ankyrin repeats	11509803.0	XP_003667252	MYCTH_2113877		G2QND4		MYCTH_2113877	2113877	NC_016478.1	3144902.0	3147425.0	-	2524.0	GO:0005515	protein binding	MF		
MYCTH_2113928					11509938.0	XP_003667309	MYCTH_2113928		G2QNJ1		MYCTH_2113928	2113928	NC_016478.1	3479446.0	3481287.0	+	1842.0					
MYCTH_2113962			zf-RING_2	Ring finger domain	11509973.0	XP_003667344	MYCTH_2113962		G2QNM6		MYCTH_2113962	2113962	NC_016478.1	3706558.0	3707327.0	+	770.0	GO:0008270	zinc ion binding	MF		
MYCTH_2113974					11509989.0	XP_003667360	MYCTH_2113974		G2QNT9		MYCTH_2113974	2113974	NC_016478.1	3822826.0	3824206.0	-	1381.0					
MYCTH_2113977					11509992.0	XP_003667363	MYCTH_2113977		G2QNU2		MYCTH_2113977	2113977	NC_016478.1	3832463.0	3832912.0	-	450.0					
MYCTH_2113983					11510078.0	XP_003667371	MYCTH_2113983		G2QNV0		MYCTH_2113983	2113983	NC_016478.1	3855469.0	3855843.0	+	375.0					
MYCTH_2113991					11510085.0	XP_003667378	MYCTH_2113991		G2QNV7		MYCTH_2113991	2113991	NC_016478.1	3896272.0	3897504.0	+	1233.0					
MYCTH_2114022					11510117.0	XP_003667410	MYCTH_2114022		G2QP43		MYCTH_2114022	2114022	NC_016478.1	4098122.0	4098907.0	-	786.0					
MYCTH_2114023			HET	Heterokaryon incompatibility protein (HET)	11510118.0	XP_003667411	MYCTH_2114023		G2QP44		MYCTH_2114023	2114023	NC_016478.1	4100606.0	4101293.0	-	688.0					
MYCTH_2114025			Abhydrolase_6		11512903.0	XP_003658314	MYCTH_2114025		G2Q6N9		MYCTH_2114025	2114025	NC_016472.1	1381.0	2142.0	+	762.0					
MYCTH_2114100	YMR226C		adh_short	Enoyl-(Acyl carrier protein) reductase	11511582.0	XP_003658404	MYCTH_2114100		G2PZT4		MYCTH_2114100	2114100	NC_016472.1	518303.0	519371.0	+	1069.0	GO:0016491	oxidoreductase activity	MF		
MYCTH_2114188					11512951.0	XP_003658499	MYCTH_2114188		G2Q0V4		MYCTH_2114188	2114188	NC_016472.1	842468.0	845668.0	+	3201.0					
MYCTH_2114377					11505780.0	XP_003658698	MYCTH_2114377		G2Q2N4		MYCTH_2114377	2114377	NC_016472.1	1720330.0	1721141.0	-	812.0					
MYCTH_2114395	BMH1		14-3-3	Belongs to the 14-3-3 family	11505690.0	XP_003658718	MYCTH_2114395	K06630	G2Q2Q4		MYCTH_2114395	2114395	NC_016472.1	1764792.0	1765975.0	+	1184.0				MAPK signaling pathway - yeast	mtm04011
MYCTH_2114422	YJR085C		Tmemb_14	Transmembrane proteins 14C	11505683.0	XP_003658749	MYCTH_2114422		G2Q341		MYCTH_2114422	2114422	NC_016472.1	1855243.0	1856105.0	-	863.0	GO:0016020	membrane	CC		
MYCTH_2114467					11512809.0	XP_003658791	MYCTH_2114467		G2Q3J0		MYCTH_2114467	2114467	NC_016472.1	2040294.0	2040751.0	-	458.0					
MYCTH_2114542					11508474.0	XP_003658863	MYCTH_2114542		G2Q419		MYCTH_2114542	2114542	NC_016472.1	2246951.0	2247798.0	+	848.0					
MYCTH_2114599					11508090.0	XP_003658936	MYCTH_2114599		G2Q4J8		MYCTH_2114599	2114599	NC_016472.1	2464087.0	2465833.0	+	1747.0					
MYCTH_2114610			Helo_like_N,NACHT	Acetyltransferase (GNAT) family	11508937.0	XP_003658939	MYCTH_2114610		G2Q4K1		MYCTH_2114610	2114610	NC_016472.1	2470309.0	2474887.0	+	4579.0	GO:0008080	N-acetyltransferase activity	MF		
MYCTH_2114617			p450	cytochrome P450	11513270.0	XP_003658955	MYCTH_2114617		G2Q4X3		MYCTH_2114617	2114617	NC_016472.1	2525319.0	2527260.0	-	1942.0	GO:0016705,GO:0005506,GO:0020037,GO:0055114,GO:0016705,GO:0020037,GO:0005506,GO:0055114,GO:0016705,GO:0055114	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,iron ion binding,heme binding,oxidation-reduction process,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,heme binding,iron ion binding,oxidation-reduction process,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,oxidation-reduction process	MF,MF,MF,BP,MF,MF,MF,BP,MF,BP		
MYCTH_2114650	MSH4		MutS_II,MutS_III,MutS_IV,MutS_V	ATPase domain of DNA mismatch repair MUTS family(MSH4)	11505985.0	XP_003658982	MYCTH_2114650	K08740	G2Q500		MYCTH_2114650	2114650	NC_016472.1	2684788.0	2689672.0	+	4885.0	GO:0030983,GO:0006298,GO:0005524,GO:0006298,GO:0030983,GO:0005524	mismatched DNA binding,mismatch repair,ATP binding,mismatch repair,mismatched DNA binding,ATP binding	MF,BP,MF,BP,MF,MF		
MYCTH_2114682					11511687.0	XP_003659030	MYCTH_2114682		G2Q5F4		MYCTH_2114682	2114682	NC_016472.1	2935964.0	2937175.0	-	1212.0					
MYCTH_2114693	PAM17		Pam17	Mitochondrial import protein Pam17(PAM17)	11512946.0	XP_003659046	MYCTH_2114693	K17806	G2Q5S5		MYCTH_2114693	2114693	NC_016472.1	3066096.0	3067026.0	-	931.0	GO:0001405	PAM complex, Tim23 associated import motor	CC		
MYCTH_2114710	FMP32		DUF1640	Protein of unknown function (DUF1640)(FMP32)	11508710.0	XP_003659061	MYCTH_2114710		G2Q5U0		MYCTH_2114710	2114710	NC_016472.1	3114206.0	3115146.0	-	941.0					
MYCTH_2114843	BRR2		DEAD,Helicase_C	helicase superfamily c-terminal domain	11505372.0	XP_003659220	MYCTH_2114843	K02349	G2PZV2	2.7.7.7	MYCTH_2114843	2114843	NC_016472.1	3677006.0	3680575.0	+	3570.0	GO:0005524,GO:0003676	ATP binding,nucleic acid binding	MF,MF		
MYCTH_2114926	MST1		HGTP_anticodon,tRNA-synt_2b	Maf-like protein(MST1)	11508724.0	XP_003659317	MYCTH_2114926	K01868	G2Q0X4	6.1.1.3	MYCTH_2114926	2114926	NC_016472.1	3980988.0	3983844.0	-	2857.0	GO:0047429,GO:0004829,GO:0005737,GO:0005524,GO:0006435,GO:0005524,GO:0006418,GO:0004812,GO:0000166	nucleoside-triphosphate diphosphatase activity,threonine-tRNA ligase activity,cytoplasm,ATP binding,threonyl-tRNA aminoacylation,ATP binding,tRNA aminoacylation for protein translation,aminoacyl-tRNA ligase activity,nucleotide binding	MF,MF,CC,MF,BP,MF,BP,MF,MF	Aminoacyl-tRNA biosynthesis	mtm00970
MYCTH_2114944			DUF3395,DnaJ	DnaJ domain-containing protein	11508816.0	XP_003659328	MYCTH_2114944	K09531	G2Q0Y5		MYCTH_2114944	2114944	NC_016472.1	4012754.0	4015153.0	+	2400.0					
MYCTH_2115071			AATase	Alcohol acetyltransferase(ATF1)	11508108.0	XP_003659467	MYCTH_2115071		G2Q1Z0		MYCTH_2115071	2115071	NC_016472.1	4653540.0	4656583.0	-	3044.0					
MYCTH_2115074	LSM6		LSM	snRNP Sm proteins(LSM6)	11509187.0	XP_003659470	MYCTH_2115074	K12625	G2Q1Z3		MYCTH_2115074	2115074	NC_016472.1	4663604.0	4664049.0	+	446.0	GO:0000398,GO:0005732	mRNA splicing, via spliceosome,small nucleolar ribonucleoprotein complex	BP,CC	RNA degradation,Spliceosome	mtm03018,mtm03040
MYCTH_2115094			HMG_box	high mobility group	11508139.0	XP_003659491	MYCTH_2115094		G2Q2C1		MYCTH_2115094	2115094	NC_016472.1	4722700.0	4724522.0	-	1823.0					
MYCTH_2115123	YER163C		ChaC	Catalyzes the cleavage of glutathione into 5-oxo-L- proline and a Cys-Gly dipeptide. Acts specifically on glutathione, but not on other gamma-glutamyl peptides	11512926.0	XP_003659528	MYCTH_2115123	K07232	G2Q2R6		MYCTH_2115123	2115123	NC_016472.1	4853793.0	4855217.0	-	1425.0	GO:0006751,GO:0003839	glutathione catabolic process,gamma-glutamylcyclotransferase activity	BP,MF	Glutathione metabolism,Metabolic pathways	mtm00480,mtm01100
MYCTH_2115286			Dpy-30	Dpy-30 motif(SDC1)	11513222.0	XP_003659697	MYCTH_2115286	K14965,K14968	G2Q457		MYCTH_2115286	2115286	NC_016472.1	5507796.0	5508430.0	-	635.0					
MYCTH_2115324			APH	Phosphotransferase enzyme family	11513067.0	XP_003659752	MYCTH_2115324		G2Q4L8		MYCTH_2115324	2115324	NC_016472.1	5796715.0	5797818.0	-	1104.0					
MYCTH_2115336	QDR1		MFS_1	Major Facilitator Superfamily	11512833.0	XP_003659776	MYCTH_2115336		G2Q4P2		MYCTH_2115336	2115336	NC_016472.1	5954427.0	5958566.0	+	4140.0	GO:0055085,GO:0022857,GO:0022857	transmembrane transport,transmembrane transporter activity,transmembrane transporter activity	BP,MF,MF		
MYCTH_2115339	NAM7		AAA_11,AAA_12	AAA domain	11512871.0	XP_003659779	MYCTH_2115339	K11701	G2Q4P5	3.6.4.13	MYCTH_2115339	2115339	NC_016472.1	5962807.0	5966512.0	+	3706.0					
MYCTH_2115340	SPT8		WD40	WD40 repeats(SPT8)	11512932.0	XP_003659780	MYCTH_2115340	K11360	G2Q4P6		MYCTH_2115340	2115340	NC_016472.1	5967860.0	5970070.0	-	2211.0	GO:0005515	protein binding	MF		
MYCTH_2115401	YMR310C		Methyltrn_RNA_3	Putative RNA methyltransferase	11505614.0	XP_003659852	MYCTH_2115401	K09142	G2Q5H4		MYCTH_2115401	2115401	NC_016472.1	6184191.0	6185387.0	+	1197.0					
MYCTH_2115405	YBR287W		Mem_trans	Membrane transport protein	11508373.0	XP_003659856	MYCTH_2115405	K07088	G2Q5H8		MYCTH_2115405	2115405	NC_016472.1	6195735.0	6197670.0	-	1936.0	GO:0055085,GO:0016021	transmembrane transport,integral component of membrane	BP,CC		
MYCTH_2115420					11513110.0	XP_003659873	MYCTH_2115420		G2Q5J5		MYCTH_2115420	2115420	NC_016472.1	6302399.0	6302867.0	-	469.0					
MYCTH_2115472					11512795.0	XP_003659938	MYCTH_2115472		G2Q616		MYCTH_2115472	2115472	NC_016472.1	6515599.0	6516164.0	-	566.0					
MYCTH_2115531	RRP40		KH_6	KH domain(RRP40)	11509066.0	XP_003660006	MYCTH_2115531	K03681	G2Q6Y1		MYCTH_2115531	2115531	NC_016472.1	6815497.0	6816392.0	-	896.0	GO:0003723,GO:0000178,GO:0003723	RNA binding,exosome (RNase complex),RNA binding	MF,CC,MF	RNA degradation	mtm03018
MYCTH_2115670	HER2		Amidase	Amidase	11505588.0	XP_003660144	MYCTH_2115670		G2Q0N7		MYCTH_2115670	2115670	NC_016472.1	7497903.0	7500573.0	+	2671.0					
MYCTH_2115734			ELP6		11508874.0	XP_003660207	MYCTH_2115734	K11377	G2Q163		MYCTH_2115734	2115734	NC_016472.1	7684685.0	7685770.0	+	1086.0	GO:0033588,GO:0002098	Elongator holoenzyme complex,tRNA wobble uridine modification	CC,BP		
MYCTH_2115740	ROX1		HMG_box	high mobility group	11511605.0	XP_003660214	MYCTH_2115740		G2Q170		MYCTH_2115740	2115740	NC_016472.1	7703805.0	7704638.0	-	834.0					
MYCTH_2115815			DUF676,NACHT,WD40	WD40 repeats	11505832.0	XP_003660299	MYCTH_2115815		G2Q221		MYCTH_2115815	2115815	NC_016472.1	8062647.0	8069019.0	-	6373.0	GO:0005515	protein binding	MF		
MYCTH_2115818					11508261.0	XP_003660301	MYCTH_2115818		G2Q223		MYCTH_2115818	2115818	NC_016472.1	8095302.0	8097234.0	-	1933.0					
MYCTH_2115844					11505922.0	XP_003660331	MYCTH_2115844		G2Q2G1		MYCTH_2115844	2115844	NC_016472.1	8173140.0	8175930.0	-	2791.0					
MYCTH_2115868	POP5		RNase_P_Rpp14	Rpp14/Pop5 family(POP5)	11505600.0	XP_003660353	MYCTH_2115868	K03537	G2Q2I3	3.1.26.5	MYCTH_2115868	2115868	NC_016472.1	8247573.0	8248247.0	+	675.0	GO:0004540,GO:0008033	ribonuclease activity,tRNA processing	MF,BP	Ribosome biogenesis in eukaryotes	mtm03008
MYCTH_2115983	ZRC1		Cation_efflux	Cation efflux family	11512854.0	XP_003660471	MYCTH_2115983	K14688	G2Q3G6		MYCTH_2115983	2115983	NC_016472.1	8677640.0	8679256.0	+	1617.0	GO:0055085,GO:0008324,GO:0016021,GO:0006812	transmembrane transport,cation transmembrane transporter activity,integral component of membrane,cation transport	BP,MF,CC,BP		
MYCTH_2116000			Zn_clus	GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain	11508285.0	XP_003660492	MYCTH_2116000		G2Q3U4		MYCTH_2116000	2116000	NC_016472.1	8748198.0	8749977.0	-	1780.0					
MYCTH_2116084					11508357.0	XP_003660593	MYCTH_2116084		G2Q4Q9		MYCTH_2116084	2116084	NC_016472.1	9070898.0	9074951.0	-	4054.0					
MYCTH_2116126			Methyltransf_23,Methyltransf_25	Methyltransferase domain	11511603.0	XP_003660633	MYCTH_2116126		G2Q4U9		MYCTH_2116126	2116126	NC_016472.1	9209074.0	9210953.0	+	1880.0					
MYCTH_2116212					11508501.0	XP_003660723	MYCTH_2116212		G2Q5P2		MYCTH_2116212	2116212	NC_016472.1	9485518.0	9488931.0	+	3414.0					
MYCTH_2116256	IZH2		HlyIII	Haemolysin-III related	11511549.0	XP_003660775	MYCTH_2116256	K07297	G2Q651		MYCTH_2116256	2116256	NC_016472.1	9665608.0	9667553.0	+	1946.0	GO:0016021	integral component of membrane	CC		
MYCTH_2116312	RHO2	GT4: GlycosylTransferases (GTs) : Carbohydrate Esterases (CEs) 	Ras	Belongs to the small GTPase superfamily. Rho family(RHO2)	11512799.0	XP_003660839	MYCTH_2116312	K07975	G2Q6M1		MYCTH_2116312	2116312	NC_016472.1	10021596.0	10022695.0	+	1100.0	GO:0005525,GO:0007264,GO:0005525,GO:0003924,GO:0005525	GTP binding,small GTPase mediated signal transduction,GTP binding,GTPase activity,GTP binding	MF,BP,MF,MF,MF		
MYCTH_2116318	AZR1		MFS_1	glucose import	11513187.0	XP_003660845	MYCTH_2116318	K22134	G2Q6M7		MYCTH_2116318	2116318	NC_016472.1	10038509.0	10040114.0	-	1606.0					
MYCTH_2116377			Metallophos,Metallophos_2	Calcineurin-like phosphoesterase superfamily domain	11506022.0	XP_003660916	MYCTH_2116377		G2PZI5		MYCTH_2116377	2116377	NC_016472.1	10460978.0	10462419.0	-	1442.0					
MYCTH_2116379					11508076.0	XP_003660919	MYCTH_2116379		G2PZI8		MYCTH_2116379	2116379	NC_016472.1	10476657.0	10478560.0	-	1904.0					
MYCTH_2116402	HFM1		DEAD,Helicase_C,Sec63	Sec63 Brl domain(HFM1)	11505976.0	XP_003660932	MYCTH_2116402	K15271	G2PZK1	3.6.4.12	MYCTH_2116402	2116402	NC_016472.1	10571160.0	10575558.0	-	4399.0	GO:0005524,GO:0003676	ATP binding,nucleic acid binding	MF,MF		
